"file","method","embedding","k","nf","nu","runtime_sec","silhouette","ch","prob_silh","wss","n_obs","status","embedding_dim","embedding_label","model_id"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_cache/rkm_user_embeddings_128_k8_nf3.rds","RKM","user_embeddings_128",8,3,NA,1874.71521687508,-0.0421678318385123,56.7487705229859,NA,NA,6040,"ok",128,"128-dimensional","RKM__user_embeddings_128__k8__nf3"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_cache/rkm_user_embeddings_128_k8_nf4.rds","RKM","user_embeddings_128",8,4,NA,1570.95772123337,-0.0508133847495185,57.7202135050793,NA,NA,6040,"ok",128,"128-dimensional","RKM__user_embeddings_128__k8__nf4"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_cache/rkm_user_embeddings_128_k8_nf5.rds","RKM","user_embeddings_128",8,5,NA,645.199033021927,-0.0474455243225831,58.083899925642,NA,NA,6040,"ok",128,"128-dimensional","RKM__user_embeddings_128__k8__nf5"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_cache/rkm_user_embeddings_256_k2_nf2.rds","RKM","user_embeddings_256",2,2,NA,214.522421598434,0.289442017446714,111.245938618807,NA,NA,6040,"ok",256,"256-dimensional","RKM__user_embeddings_256__k2__nf2"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_cache/rkm_user_embeddings_256_k2_nf3.rds","RKM","user_embeddings_256",2,3,NA,228.502599000931,0.289442017446714,111.245938618807,NA,NA,6040,"ok",256,"256-dimensional","RKM__user_embeddings_256__k2__nf3"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_cache/rkm_user_embeddings_256_k2_nf4.rds","RKM","user_embeddings_256",2,4,NA,228.738316059113,0.289618882143867,111.248257543072,NA,NA,6040,"ok",256,"256-dimensional","RKM__user_embeddings_256__k2__nf4"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_cache/rkm_user_embeddings_256_k2_nf5.rds","RKM","user_embeddings_256",2,5,NA,257.643930673599,0.289824223365742,111.2485390559,NA,NA,6040,"ok",256,"256-dimensional","RKM__user_embeddings_256__k2__nf5"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_cache/rkm_user_embeddings_256_k3_nf2.rds","RKM","user_embeddings_256",3,2,NA,301.559513092041,0.178131370252292,91.76015768283,NA,NA,6040,"ok",256,"256-dimensional","RKM__user_embeddings_256__k3__nf2"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_cache/rkm_user_embeddings_256_k3_nf3.rds","RKM","user_embeddings_256",3,3,NA,323.910809278488,0.179953962798061,91.75044560402,NA,NA,6040,"ok",256,"256-dimensional","RKM__user_embeddings_256__k3__nf3"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_cache/rkm_user_embeddings_256_k3_nf4.rds","RKM","user_embeddings_256",3,4,NA,325.808424949646,0.17751934520963,91.7503542394863,NA,NA,6040,"ok",256,"256-dimensional","RKM__user_embeddings_256__k3__nf4"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_cache/rkm_user_embeddings_256_k3_nf5.rds","RKM","user_embeddings_256",3,5,NA,333.560394048691,0.178669290508151,91.7567074112269,NA,NA,6040,"ok",256,"256-dimensional","RKM__user_embeddings_256__k3__nf5"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_cache/rkm_user_embeddings_256_k4_nf2.rds","RKM","user_embeddings_256",4,2,NA,394.833272218704,0.150805966127233,74.0543429619318,NA,NA,6040,"ok",256,"256-dimensional","RKM__user_embeddings_256__k4__nf2"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_cache/rkm_user_embeddings_256_k4_nf3.rds","RKM","user_embeddings_256",4,3,NA,561.489998817444,0.0198443868061449,74.8150745211378,NA,NA,6040,"ok",256,"256-dimensional","RKM__user_embeddings_256__k4__nf3"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_cache/rkm_user_embeddings_256_k4_nf4.rds","RKM","user_embeddings_256",4,4,NA,579.881628513336,0.0319697751749727,74.8033557799428,NA,NA,6040,"ok",256,"256-dimensional","RKM__user_embeddings_256__k4__nf4"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_cache/rkm_user_embeddings_256_k4_nf5.rds","RKM","user_embeddings_256",4,5,NA,602.747790575027,0.030658065494102,74.7948393490869,NA,NA,6040,"ok",256,"256-dimensional","RKM__user_embeddings_256__k4__nf5"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_cache/rkm_user_embeddings_256_k5_nf2.rds","RKM","user_embeddings_256",5,2,NA,865.350668430328,0.117870353975529,64.1219756861567,NA,NA,6040,"ok",256,"256-dimensional","RKM__user_embeddings_256__k5__nf2"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_cache/rkm_user_embeddings_256_k5_nf3.rds","RKM","user_embeddings_256",5,3,NA,553.90563082695,0.130871349415283,64.7598734670772,NA,NA,6040,"ok",256,"256-dimensional","RKM__user_embeddings_256__k5__nf3"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_cache/rkm_user_embeddings_256_k5_nf4.rds","RKM","user_embeddings_256",5,4,NA,691.450033426285,0.118677666826508,64.9717224821097,NA,NA,6040,"ok",256,"256-dimensional","RKM__user_embeddings_256__k5__nf4"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_cache/rkm_user_embeddings_256_k5_nf5.rds","RKM","user_embeddings_256",5,5,NA,705.961370706558,0.118842634207003,64.9923945310276,NA,NA,6040,"ok",256,"256-dimensional","RKM__user_embeddings_256__k5__nf5"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_cache/rkm_user_embeddings_256_k6_nf2.rds","RKM","user_embeddings_256",6,2,NA,787.214646577835,0.123708744801097,56.6111121847843,NA,NA,6040,"ok",256,"256-dimensional","RKM__user_embeddings_256__k6__nf2"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_cache/rkm_user_embeddings_256_k6_nf3.rds","RKM","user_embeddings_256",6,3,NA,1073.71568226814,0.112506990305034,57.2032139033994,NA,NA,6040,"ok",256,"256-dimensional","RKM__user_embeddings_256__k6__nf3"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_cache/rkm_user_embeddings_256_k6_nf4.rds","RKM","user_embeddings_256",6,4,NA,876.583834171295,0.112694763999002,57.4085115152311,NA,NA,6040,"ok",256,"256-dimensional","RKM__user_embeddings_256__k6__nf4"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_cache/rkm_user_embeddings_256_k6_nf5.rds","RKM","user_embeddings_256",6,5,NA,644.481554031372,0.115101146501096,57.5300068232359,NA,NA,6040,"ok",256,"256-dimensional","RKM__user_embeddings_256__k6__nf5"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_cache/rkm_user_embeddings_256_k7_nf2.rds","RKM","user_embeddings_256",7,2,NA,1302.61357855797,-0.0280173275971032,50.3553717233082,NA,NA,6040,"ok",256,"256-dimensional","RKM__user_embeddings_256__k7__nf2"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_cache/rkm_user_embeddings_256_k7_nf3.rds","RKM","user_embeddings_256",7,3,NA,1850.18878054619,-0.0215182436381225,51.2169582849863,NA,NA,6040,"ok",256,"256-dimensional","RKM__user_embeddings_256__k7__nf3"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_cache/rkm_user_embeddings_256_k7_nf4.rds","RKM","user_embeddings_256",7,4,NA,950.004203557968,-0.0448460839484028,51.6699149998097,NA,NA,6040,"ok",256,"256-dimensional","RKM__user_embeddings_256__k7__nf4"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_cache/rkm_user_embeddings_256_k7_nf5.rds","RKM","user_embeddings_256",7,5,NA,724.205634117126,-0.0440556146743885,51.8379084696311,NA,NA,6040,"ok",256,"256-dimensional","RKM__user_embeddings_256__k7__nf5"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_cache/rkm_user_embeddings_256_k8_nf2.rds","RKM","user_embeddings_256",8,2,NA,1721.65337777138,-0.031610778515016,45.2427450280139,NA,NA,6040,"ok",256,"256-dimensional","RKM__user_embeddings_256__k8__nf2"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_cache/rkm_user_embeddings_256_k8_nf3.rds","RKM","user_embeddings_256",8,3,NA,1925.51307845116,0.0142089240499342,46.4041074620928,NA,NA,6040,"ok",256,"256-dimensional","RKM__user_embeddings_256__k8__nf3"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_cache/rkm_user_embeddings_256_k8_nf4.rds","RKM","user_embeddings_256",8,4,NA,1844.66481685638,0.00313316369683992,46.8725611205208,NA,NA,6040,"ok",256,"256-dimensional","RKM__user_embeddings_256__k8__nf4"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_cache/rkm_user_embeddings_256_k8_nf5.rds","RKM","user_embeddings_256",8,5,NA,1012.62249946594,0.0500430074717453,47.3312362311362,NA,NA,6040,"ok",256,"256-dimensional","RKM__user_embeddings_256__k8__nf5"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_results/fpdc_user_embeddings_64_k2_nf2_nu6.rds","FPDC","user_embeddings_64",2,2,6,8283.30036520958,0.00874700974294058,51.7807322751375,0.101159622842142,NA,6040,"ok",64,"64-dimensional","FPDC__user_embeddings_64__k2__nf2__nu6"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_results/fpdc_user_embeddings_64_k2_nf2_nu10.rds","FPDC","user_embeddings_64",2,2,10,2809.44645881653,0.00874700974294058,51.7807322751375,0.101159622842142,NA,6040,"ok",64,"64-dimensional","FPDC__user_embeddings_64__k2__nf2__nu10"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_results/fpdc_user_embeddings_64_k2_nf3_nu6.rds","FPDC","user_embeddings_64",2,3,6,323.633660554886,0.0116361260314132,71.6947208007553,0.131981351708337,NA,6040,"ok",64,"64-dimensional","FPDC__user_embeddings_64__k2__nf3__nu6"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_results/fpdc_user_embeddings_64_k2_nf3_nu10.rds","FPDC","user_embeddings_64",2,3,10,106.370923042297,0.0116457025039317,71.6928727640071,0.13198132946766,NA,6040,"ok",64,"64-dimensional","FPDC__user_embeddings_64__k2__nf3__nu10"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_results/fpdc_user_embeddings_64_k2_nf4_nu6.rds","FPDC","user_embeddings_64",2,4,6,241.741120815277,0.0117828686381743,70.5456811326737,0.142657897700551,NA,6040,"ok",64,"64-dimensional","FPDC__user_embeddings_64__k2__nf4__nu6"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_results/fpdc_user_embeddings_64_k2_nf4_nu10.rds","FPDC","user_embeddings_64",2,4,10,77.7625889778137,0.0116710531254174,69.93305969098,0.142655954377564,NA,6040,"ok",64,"64-dimensional","FPDC__user_embeddings_64__k2__nf4__nu10"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_results/fpdc_user_embeddings_64_k2_nf5_nu6.rds","FPDC","user_embeddings_64",2,5,6,237.633079528809,0.0103553547890521,58.5202695075415,0.136881556161553,NA,6040,"ok",64,"64-dimensional","FPDC__user_embeddings_64__k2__nf5__nu6"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_results/fpdc_user_embeddings_64_k2_nf5_nu10.rds","FPDC","user_embeddings_64",2,5,10,77.0606303215027,0.0102472499031129,57.3005349985164,0.136821384233397,NA,6040,"ok",64,"64-dimensional","FPDC__user_embeddings_64__k2__nf5__nu10"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_results/fpdc_user_embeddings_64_k3_nf2_nu6.rds","FPDC","user_embeddings_64",3,2,6,174.161338567734,-0.0707888250634991,78.9942716001341,0.134517283270537,NA,6040,"ok",64,"64-dimensional","FPDC__user_embeddings_64__k3__nf2__nu6"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_results/fpdc_user_embeddings_64_k3_nf2_nu10.rds","FPDC","user_embeddings_64",3,2,10,61.0804114341736,-0.0707888250634991,78.9942716001341,0.134517283270549,NA,6040,"ok",64,"64-dimensional","FPDC__user_embeddings_64__k3__nf2__nu10"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_results/fpdc_user_embeddings_64_k3_nf3_nu6.rds","FPDC","user_embeddings_64",3,3,6,175.693766117096,-0.0238677550013152,81.9507465683614,0.112659245599391,NA,6040,"ok",64,"64-dimensional","FPDC__user_embeddings_64__k3__nf3__nu6"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_results/fpdc_user_embeddings_64_k3_nf3_nu10.rds","FPDC","user_embeddings_64",3,3,10,55.2837052345276,-0.00631081287049909,91.2659632929664,0.111939058590632,NA,6040,"ok",64,"64-dimensional","FPDC__user_embeddings_64__k3__nf3__nu10"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_results/fpdc_user_embeddings_64_k3_nf4_nu6.rds","FPDC","user_embeddings_64",3,4,6,160.377228021622,0.0144529211976226,67.0697233083627,0.121701829014445,NA,6040,"ok",64,"64-dimensional","FPDC__user_embeddings_64__k3__nf4__nu6"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_results/fpdc_user_embeddings_64_k3_nf4_nu10.rds","FPDC","user_embeddings_64",3,4,10,52.8401019573212,0.00556786057817198,60.3726634170773,0.0819738393067921,NA,6040,"ok",64,"64-dimensional","FPDC__user_embeddings_64__k3__nf4__nu10"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_results/fpdc_user_embeddings_64_k3_nf5_nu6.rds","FPDC","user_embeddings_64",3,5,6,157.58700299263,0.00332329174246153,53.3209803127306,0.107680423985779,NA,6040,"ok",64,"64-dimensional","FPDC__user_embeddings_64__k3__nf5__nu6"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_results/fpdc_user_embeddings_64_k3_nf5_nu10.rds","FPDC","user_embeddings_64",3,5,10,53.3833892345428,0.00677542074030113,56.7767505987434,0.123660093954345,NA,6040,"ok",64,"64-dimensional","FPDC__user_embeddings_64__k3__nf5__nu10"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_results/fpdc_user_embeddings_64_k4_nf2_nu6.rds","FPDC","user_embeddings_64",4,2,6,174.607178926468,-0.113051596779778,61.76993229255,0.127618569816384,NA,6040,"ok",64,"64-dimensional","FPDC__user_embeddings_64__k4__nf2__nu6"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_results/fpdc_user_embeddings_64_k4_nf2_nu10.rds","FPDC","user_embeddings_64",4,2,10,60.6576917171478,-0.113051596779778,61.76993229255,0.127618569820212,NA,6040,"ok",64,"64-dimensional","FPDC__user_embeddings_64__k4__nf2__nu10"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_results/fpdc_user_embeddings_64_k4_nf3_nu6.rds","FPDC","user_embeddings_64",4,3,6,170.674119234085,-0.0307247796197614,69.4224858065542,0.108698174069749,NA,6040,"ok",64,"64-dimensional","FPDC__user_embeddings_64__k4__nf3__nu6"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_results/fpdc_user_embeddings_64_k4_nf3_nu10.rds","FPDC","user_embeddings_64",4,3,10,62.5955495834351,-0.0170409228897332,73.2577763160302,0.070432958384119,NA,6040,"ok",64,"64-dimensional","FPDC__user_embeddings_64__k4__nf3__nu10"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_results/fpdc_user_embeddings_64_k4_nf4_nu6.rds","FPDC","user_embeddings_64",4,4,6,163.151654005051,0.0111402901517993,40.3331663674575,0.121182389012938,NA,6040,"ok",64,"64-dimensional","FPDC__user_embeddings_64__k4__nf4__nu6"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_results/fpdc_user_embeddings_64_k4_nf4_nu10.rds","FPDC","user_embeddings_64",4,4,10,52.3099737167358,0.0113884164157216,41.8088340994295,0.13905918639996,NA,6040,"ok",64,"64-dimensional","FPDC__user_embeddings_64__k4__nf4__nu10"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_results/fpdc_user_embeddings_64_k4_nf5_nu6.rds","FPDC","user_embeddings_64",4,5,6,160.435568571091,-0.00839075347316982,35.9704083663197,0.110340807638873,NA,6040,"ok",64,"64-dimensional","FPDC__user_embeddings_64__k4__nf5__nu6"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_results/fpdc_user_embeddings_64_k4_nf5_nu10.rds","FPDC","user_embeddings_64",4,5,10,55.0735294818878,-0.0127589761779798,38.9246825474357,0.0966296813909643,NA,6040,"ok",64,"64-dimensional","FPDC__user_embeddings_64__k4__nf5__nu10"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_results/fpdc_user_embeddings_64_k5_nf2_nu6.rds","FPDC","user_embeddings_64",5,2,6,200.155212402344,-0.10160041473116,51.9966839821794,0.119729389922949,NA,6040,"ok",64,"64-dimensional","FPDC__user_embeddings_64__k5__nf2__nu6"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_results/fpdc_user_embeddings_64_k5_nf2_nu10.rds","FPDC","user_embeddings_64",5,2,10,76.4774129390717,-0.0998424750093235,51.9890524739075,0.118784015069017,NA,6040,"ok",64,"64-dimensional","FPDC__user_embeddings_64__k5__nf2__nu10"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_results/fpdc_user_embeddings_64_k5_nf3_nu6.rds","FPDC","user_embeddings_64",5,3,6,177.714622020721,-0.126077605147043,53.0807865587958,0.079355524242979,NA,6040,"ok",64,"64-dimensional","FPDC__user_embeddings_64__k5__nf3__nu6"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_results/fpdc_user_embeddings_64_k5_nf3_nu10.rds","FPDC","user_embeddings_64",5,3,10,60.1337289810181,-0.0370306528578124,58.7434534950662,0.0975846417902893,NA,6040,"ok",64,"64-dimensional","FPDC__user_embeddings_64__k5__nf3__nu10"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_results/fpdc_user_embeddings_64_k5_nf4_nu6.rds","FPDC","user_embeddings_64",5,4,6,165.14640545845,-0.000515230743435252,40.0073741096917,0.0709281928514232,NA,6040,"ok",64,"64-dimensional","FPDC__user_embeddings_64__k5__nf4__nu6"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_results/fpdc_user_embeddings_64_k5_nf4_nu10.rds","FPDC","user_embeddings_64",5,4,10,53.914139509201,0.0122993527296295,32.1181308206001,0.142255367137475,NA,6040,"ok",64,"64-dimensional","FPDC__user_embeddings_64__k5__nf4__nu10"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_results/fpdc_user_embeddings_64_k5_nf5_nu6.rds","FPDC","user_embeddings_64",5,5,6,163.142227172852,-0.0197079744183936,25.7059867946278,0.0702821112128495,NA,6040,"ok",64,"64-dimensional","FPDC__user_embeddings_64__k5__nf5__nu6"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_results/fpdc_user_embeddings_64_k5_nf5_nu10.rds","FPDC","user_embeddings_64",5,5,10,56.235716342926,-0.0171480274921899,27.9206958487398,0.10764626061789,NA,6040,"ok",64,"64-dimensional","FPDC__user_embeddings_64__k5__nf5__nu10"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_results/fpdc_user_embeddings_64_k6_nf2_nu6.rds","FPDC","user_embeddings_64",6,2,6,179.707492589951,-0.162133467235341,43.9353151930462,0.128960883346062,NA,6040,"ok",64,"64-dimensional","FPDC__user_embeddings_64__k6__nf2__nu6"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_results/fpdc_user_embeddings_64_k6_nf2_nu10.rds","FPDC","user_embeddings_64",6,2,10,67.0526080131531,-0.139922493587808,44.1878755917967,0.0958302882754396,NA,6040,"ok",64,"64-dimensional","FPDC__user_embeddings_64__k6__nf2__nu10"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_results/fpdc_user_embeddings_64_k6_nf3_nu6.rds","FPDC","user_embeddings_64",6,3,6,218.332458019257,-0.187174529315079,45.237634486589,0.0870002668950633,NA,6040,"ok",64,"64-dimensional","FPDC__user_embeddings_64__k6__nf3__nu6"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_results/fpdc_user_embeddings_64_k6_nf3_nu10.rds","FPDC","user_embeddings_64",6,3,10,67.1995313167572,-0.185024360158388,45.5399223911043,0.0894173501366009,NA,6040,"ok",64,"64-dimensional","FPDC__user_embeddings_64__k6__nf3__nu10"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_results/fpdc_user_embeddings_64_k6_nf4_nu6.rds","FPDC","user_embeddings_64",6,4,6,166.320800542831,0.00800175174386136,26.7983623300716,0.120665778225336,NA,6040,"ok",64,"64-dimensional","FPDC__user_embeddings_64__k6__nf4__nu6"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_results/fpdc_user_embeddings_64_k6_nf4_nu10.rds","FPDC","user_embeddings_64",6,4,10,55.154593706131,-0.00156200476899455,32.9230920912029,0.0926117044843062,NA,6040,"ok",64,"64-dimensional","FPDC__user_embeddings_64__k6__nf4__nu10"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_results/fpdc_user_embeddings_64_k6_nf5_nu6.rds","FPDC","user_embeddings_64",6,5,6,166.609897136688,-0.0307490014761222,18.9240161708416,0.058065949499022,NA,6040,"ok",64,"64-dimensional","FPDC__user_embeddings_64__k6__nf5__nu6"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_results/fpdc_user_embeddings_64_k6_nf5_nu10.rds","FPDC","user_embeddings_64",6,5,10,59.9777820110321,-0.0387448970447435,18.324751900962,0.0838122540065899,NA,6040,"ok",64,"64-dimensional","FPDC__user_embeddings_64__k6__nf5__nu10"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_results/fpdc_user_embeddings_64_k7_nf2_nu10.rds","FPDC","user_embeddings_64",7,2,10,84.8501889705658,-0.158557665503827,38.3670090252838,0.121756451252818,NA,6040,"ok",64,"64-dimensional","FPDC__user_embeddings_64__k7__nf2__nu10"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_results/fpdc_user_embeddings_64_k7_nf3_nu6.rds","FPDC","user_embeddings_64",7,3,6,191.0452439785,-0.181601704947758,39.1951760992587,0.0709221611576419,NA,6040,"ok",64,"64-dimensional","FPDC__user_embeddings_64__k7__nf3__nu6"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_results/fpdc_user_embeddings_64_k7_nf3_nu10.rds","FPDC","user_embeddings_64",7,3,10,74.019336938858,-0.213304035953482,38.3009503898944,0.102481620788417,NA,6040,"ok",64,"64-dimensional","FPDC__user_embeddings_64__k7__nf3__nu10"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_results/fpdc_user_embeddings_64_k7_nf4_nu6.rds","FPDC","user_embeddings_64",7,4,6,169.586717605591,-0.0234292194885023,28.9723742014305,0.089757180828012,NA,6040,"ok",64,"64-dimensional","FPDC__user_embeddings_64__k7__nf4__nu6"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_results/fpdc_user_embeddings_64_k7_nf4_nu10.rds","FPDC","user_embeddings_64",7,4,10,61.4550013542175,-0.0295562171928628,27.8133979606201,0.105059549297546,NA,6040,"ok",64,"64-dimensional","FPDC__user_embeddings_64__k7__nf4__nu10"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_results/fpdc_user_embeddings_64_k7_nf5_nu6.rds","FPDC","user_embeddings_64",7,5,6,164.371881484985,-0.0309794471973868,18.6376204251213,0.100121431765764,NA,6040,"ok",64,"64-dimensional","FPDC__user_embeddings_64__k7__nf5__nu6"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_results/fpdc_user_embeddings_64_k7_nf5_nu10.rds","FPDC","user_embeddings_64",7,5,10,56.427588224411,-0.0465043946449592,17.117126324344,0.10936937474901,NA,6040,"ok",64,"64-dimensional","FPDC__user_embeddings_64__k7__nf5__nu10"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_results/fpdc_user_embeddings_64_k8_nf2_nu10.rds","FPDC","user_embeddings_64",8,2,10,68.9809429645538,-0.16370717950297,34.546895249869,0.106513981218011,NA,6040,"ok",64,"64-dimensional","FPDC__user_embeddings_64__k8__nf2__nu10"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_results/fpdc_user_embeddings_64_k8_nf3_nu6.rds","FPDC","user_embeddings_64",8,3,6,183.632043123245,-0.125937544082724,33.1925733822471,0.0725104649121094,NA,6040,"ok",64,"64-dimensional","FPDC__user_embeddings_64__k8__nf3__nu6"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_results/fpdc_user_embeddings_64_k8_nf4_nu6.rds","FPDC","user_embeddings_64",8,4,6,168.859678268433,-0.00710836032643495,21.4654402863467,0.102863441452611,NA,6040,"ok",64,"64-dimensional","FPDC__user_embeddings_64__k8__nf4__nu6"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_results/fpdc_user_embeddings_64_k8_nf4_nu10.rds","FPDC","user_embeddings_64",8,4,10,57.9628920555115,-0.00210806006794559,18.7672642306371,0.115733182837685,NA,6040,"ok",64,"64-dimensional","FPDC__user_embeddings_64__k8__nf4__nu10"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_results/fpdc_user_embeddings_64_k8_nf5_nu6.rds","FPDC","user_embeddings_64",8,5,6,163.814958572388,-0.0646948617274717,12.4074607594974,0.0986560653692447,NA,6040,"ok",64,"64-dimensional","FPDC__user_embeddings_64__k8__nf5__nu6"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_results/fpdc_user_embeddings_64_k8_nf5_nu10.rds","FPDC","user_embeddings_64",8,5,10,55.2809991836548,-0.0502968986097937,13.099601057134,0.079375406930379,NA,6040,"ok",64,"64-dimensional","FPDC__user_embeddings_64__k8__nf5__nu10"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_results/fpdc_user_embeddings_128_k2_nf2_nu6.rds","FPDC","user_embeddings_128",2,2,6,8392.25748562813,0.00689539093365015,52.9110064755375,0.0843087601656593,NA,6040,"ok",128,"128-dimensional","FPDC__user_embeddings_128__k2__nf2__nu6"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_results/fpdc_user_embeddings_128_k2_nf2_nu10.rds","FPDC","user_embeddings_128",2,2,10,2878.75540804863,0.00688098173084134,52.8481408869812,0.0843087641981102,NA,6040,"ok",128,"128-dimensional","FPDC__user_embeddings_128__k2__nf2__nu10"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_results/fpdc_user_embeddings_128_k2_nf3_nu6.rds","FPDC","user_embeddings_128",2,3,6,8224.39001655579,0.00562413627762655,39.8710792971568,0.105163421347043,NA,6040,"ok",128,"128-dimensional","FPDC__user_embeddings_128__k2__nf3__nu6"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_results/fpdc_user_embeddings_128_k2_nf3_nu10.rds","FPDC","user_embeddings_128",2,3,10,2808.35834550858,0.00563990082147555,39.93503374912,0.105164001398237,NA,6040,"ok",128,"128-dimensional","FPDC__user_embeddings_128__k2__nf3__nu10"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_results/fpdc_user_embeddings_128_k2_nf4_nu6.rds","FPDC","user_embeddings_128",2,4,6,244.214180231094,0.00364604635391942,18.5129662254783,0.0855155211141068,NA,6040,"ok",128,"128-dimensional","FPDC__user_embeddings_128__k2__nf4__nu6"
"/content/drive/MyDrive/math252-project-colab-output/output/benchmark_results/fpdc_user_embeddings_128_k2_nf4_nu10.rds","FPDC","user_embeddings_128",2,4,10,78.100248336792,0.00362958909120418,19.2128009030786,0.0855658855742913,NA,6040,"ok",128,"128-dimensional","FPDC__user_embeddings_128__k2__nf4__nu10"
