"embedding","k","method_1","method_2","ari"
"user_embeddings_256",8,"KMeans","RKM",0.38218563294687
"user_embeddings_256",8,"KMeans","RKM",0.468413400227826
"user_embeddings_256",8,"KMeans","RKM",0.411139067092616
"user_embeddings_256",8,"KMeans","FPDC",0.0572538427627888
"user_embeddings_256",8,"KMeans","FPDC",0.0304123826158872
"user_embeddings_256",8,"KMeans","FPDC",0.0253155783881754
"user_embeddings_256",8,"KMeans","FPDC",0.0566835881969801
"user_embeddings_256",8,"KMeans","FPDC",0.0384694613120189
"user_embeddings_256",8,"KMeans","FPDC",0.0362120532500423
"user_embeddings_256",8,"KMeans","FPDC",0.0408396247272262
"user_embeddings_256",8,"PD","RKM",0.0145009901095579
"user_embeddings_256",8,"PD","RKM",0.00341988684994493
"user_embeddings_256",8,"PD","RKM",0.00336513562000676
"user_embeddings_256",8,"PD","RKM",0.00325319243812646
"user_embeddings_256",8,"PD","FPDC",0.021085598319566
"user_embeddings_256",8,"PD","FPDC",0.0136611101976251
"user_embeddings_256",8,"PD","FPDC",0.0142149663717093
"user_embeddings_256",8,"PD","FPDC",0.0183503695457795
"user_embeddings_256",8,"PD","FPDC",0.0232609302521357
"user_embeddings_256",8,"PD","FPDC",0.0210750484792651
"user_embeddings_256",8,"PD","FPDC",0.0169080990738567
"user_embeddings_256",8,"RKM","RKM",0.257077670018841
"user_embeddings_256",8,"RKM","RKM",0.207606420842233
"user_embeddings_256",8,"RKM","RKM",0.18639787198638
"user_embeddings_256",8,"RKM","FPDC",0.203446718396252
"user_embeddings_256",8,"RKM","FPDC",0.129864571714669
"user_embeddings_256",8,"RKM","FPDC",0.16654807254083
"user_embeddings_256",8,"RKM","FPDC",0.200199373153462
"user_embeddings_256",8,"RKM","FPDC",0.256238887151613
"user_embeddings_256",8,"RKM","FPDC",0.156332885157951
"user_embeddings_256",8,"RKM","FPDC",0.167805532201363
"user_embeddings_256",8,"RKM","RKM",0.524006731066688
"user_embeddings_256",8,"RKM","RKM",0.405933060690883
"user_embeddings_256",8,"RKM","FPDC",0.0528086485827841
"user_embeddings_256",8,"RKM","FPDC",0.0455232545537017
"user_embeddings_256",8,"RKM","FPDC",0.0184036225553991
"user_embeddings_256",8,"RKM","FPDC",0.0556387173217407
"user_embeddings_256",8,"RKM","FPDC",0.0477521680997469
"user_embeddings_256",8,"RKM","FPDC",0.0429074686481577
"user_embeddings_256",8,"RKM","FPDC",0.0392696356681074
"user_embeddings_256",8,"RKM","RKM",0.518678889148425
"user_embeddings_256",8,"RKM","FPDC",0.0433877848945149
"user_embeddings_256",8,"RKM","FPDC",0.0385461808843738
"user_embeddings_256",8,"RKM","FPDC",0.0145202436848116
"user_embeddings_256",8,"RKM","FPDC",0.0495799025442578
"user_embeddings_256",8,"RKM","FPDC",0.0191780448207301
"user_embeddings_256",8,"RKM","FPDC",0.034502019765922
"user_embeddings_256",8,"RKM","FPDC",0.0407542370891208
"user_embeddings_256",8,"RKM","FPDC",0.0344000275223043
"user_embeddings_256",8,"RKM","FPDC",0.0384699101039451
"user_embeddings_256",8,"RKM","FPDC",0.0255014288967109
"user_embeddings_256",8,"RKM","FPDC",0.0544569105775767
"user_embeddings_256",8,"RKM","FPDC",0.0173782396276075
"user_embeddings_256",8,"RKM","FPDC",0.0341152711914353
"user_embeddings_256",8,"RKM","FPDC",0.0449434333068642
"user_embeddings_256",8,"FPDC","FPDC",0.105870592146335
"user_embeddings_256",8,"FPDC","FPDC",0.27040262573838
"user_embeddings_256",8,"FPDC","FPDC",0.343072013599027
"user_embeddings_256",8,"FPDC","FPDC",0.337283964366997
"user_embeddings_256",8,"FPDC","FPDC",0.180219372102709
"user_embeddings_256",8,"FPDC","FPDC",0.233098894542636
"user_embeddings_256",8,"FPDC","FPDC",0.219479880986455
"user_embeddings_256",8,"FPDC","FPDC",0.161833236420896
"user_embeddings_256",8,"FPDC","FPDC",0.217489156707469
"user_embeddings_256",8,"FPDC","FPDC",0.0880010718300547
"user_embeddings_256",8,"FPDC","FPDC",0.0881859039718591
"user_embeddings_256",8,"FPDC","FPDC",0.371090270773919
"user_embeddings_256",8,"FPDC","FPDC",0.318412331713353
"user_embeddings_256",8,"FPDC","FPDC",0.141601969374519
"user_embeddings_256",8,"FPDC","FPDC",0.221945356489274
"user_embeddings_256",8,"FPDC","FPDC",0.423104210379404
"user_embeddings_256",8,"FPDC","FPDC",0.172077821744843
"user_embeddings_256",8,"FPDC","FPDC",0.22565280769065
"user_embeddings_256",8,"FPDC","FPDC",0.175182868752871
"user_embeddings_256",8,"FPDC","FPDC",0.190866644284956
"user_embeddings_256",8,"FPDC","FPDC",0.196716362005851
